Cliente_ID,Fecha,Producto,Rubro,Medio_Pago,Precio,Descuento,Edad,Género,Canal_Venta,Total
C08526,2024-04-30,Crema hidratante,Maquillaje,Tarjeta,14142,0.0,63.0,M,Tienda,14142.0
C08527,2024-02-07,Base líquida HD,Cuidado Facial,Débito,13652,0.0,44.0,F,Online,13652.0
C08528,2024-01-06,Eau de Parfum,Maquillaje,Transferencia,11261,0.05,67.0,F,Online,10697.949999999999
C08529,2024-02-14,Labial mate,Cuidado Capilar,Efectivo,13835,0.0,54.0,M,Tienda,13835.0
C08530,2024-03-15,Tónico facial,Fragancia,Débito,3377,0.05,37.0,F,Tienda,3208.1499999999996
C08531,2024-01-14,Base líquida HD,Fragancia,Transferencia,8323,0.15,69.0,F,Online,7074.55
C08532,2024-03-06,Crema hidratante,Uñas,Efectivo,3103,0.05,47.0,M,Online,2947.85
C08533,2024-02-09,Máscara de pestañas,Fragancia,Transferencia,2271,0.1,40.0,F,Tienda,2043.9
C08534,2024-01-03,Crema hidratante,Cuidado Facial,Efectivo,6020,0.0,55.0,M,Tienda,6020.0
C08535,2024-04-28,Acondicionador vegano,Uñas,Tarjeta,13548,0.1,60.0,F,Online,12193.2
C08536,2024-04-26,Acondicionador vegano,Cuidado Facial,Débito,13035,0.05,44.0,F,Tienda,12383.25
C08537,2024-04-08,Máscara de pestañas,Fragancia,Tarjeta,1434,0.0,52.0,M,Online,1434.0
C08538,2024-04-06,Esmalte en gel,Fragancia,Tarjeta,4598,0.1,47.0,F,Tienda,4138.2
C08539,2024-01-24,Shampoo sin sulfato,Cuidado Capilar,Débito,12741,0.0,45.0,F,Tienda,12741.0
C08540,2024-01-19,Tónico facial,Cuidado Facial,Tarjeta,4771,0.05,33.0,M,Online,4532.45
C08541,2024-01-18,Sérum facial,Maquillaje,Tarjeta,9726,0.15,59.0,F,Tienda,8267.1
C08542,2024-03-04,Sérum facial,Cuidado Capilar,Transferencia,9572,0.0,63.0,F,Online,9572.0
C08543,2024-04-22,Tónico facial,Cuidado Facial,Efectivo,3150,0.2,18.0,M,Online,2520.0
C08544,2024-04-25,Crema hidratante,Uñas,Tarjeta,5124,0.1,27.0,M,Tienda,4611.6
C08545,2024-03-28,Máscara de pestañas,Cuidado Facial,Débito,13117,0.05,66.0,M,Tienda,12461.15
C08546,2024-04-18,Máscara de pestañas,Uñas,Transferencia,6602,0.0,35.0,M,Online,6602.0
C08547,2024-02-04,Labial mate,Uñas,Efectivo,12320,0.1,65.0,M,Online,11088.0
C08548,2024-03-02,Base líquida HD,Fragancia,Tarjeta,6167,0.05,23.0,M,Online,5858.65
C08549,2024-01-01,Eau de Parfum,Maquillaje,Tarjeta,6486,0.1,46.0,M,Online,5837.400000000001
C08550,2024-04-09,Acondicionador vegano,Cuidado Facial,Débito,5049,0.0,39.0,M,Tienda,5049.0
C08551,2024-01-25,Sérum facial,Maquillaje,Tarjeta,1546,0.1,28.0,F,Tienda,1391.4
C08552,2024-02-14,Shampoo sin sulfato,Uñas,Débito,12808,0.2,23.0,F,Online,10246.400000000001
C08553,2024-02-18,Eau de Parfum,Fragancia,Tarjeta,5422,0.0,57.0,M,Online,5422.0
C08554,2024-04-16,Crema hidratante,Maquillaje,Tarjeta,10943,0.2,29.0,F,Online,8754.4
C08555,2024-04-07,Labial mate,Cuidado Capilar,Débito,5824,0.05,30.0,M,Online,5532.8
C08556,2024-03-29,Eau de Parfum,Uñas,Efectivo,4115,0.0,36.0,M,Online,4115.0
C08557,2024-01-16,Labial mate,Cuidado Capilar,Transferencia,1218,0.0,30.0,F,Online,1218.0
C08558,2024-04-07,Sérum facial,Maquillaje,Débito,1125,0.0,41.0,M,Online,1125.0
C08559,2024-04-02,Sérum facial,Maquillaje,Efectivo,14169,0.0,53.0,F,Online,14169.0
C08560,2024-01-19,Shampoo sin sulfato,Maquillaje,Efectivo,14690,0.0,61.0,M,Tienda,14690.0
C08561,2024-01-23,Máscara de pestañas,Cuidado Facial,Débito,13606,0.0,53.0,M,Tienda,13606.0
C08562,2024-03-23,Crema hidratante,Uñas,Transferencia,10520,0.0,48.0,F,Online,10520.0
C08563,2024-01-25,Esmalte en gel,Uñas,Débito,10415,0.0,25.0,M,Online,10415.0
C08564,2024-01-16,Tónico facial,Uñas,Tarjeta,5180,0.0,34.0,M,Tienda,5180.0
C08565,2024-02-23,Shampoo sin sulfato,Cuidado Facial,Tarjeta,6160,0.2,26.0,F,Online,4928.0
C08566,2024-04-24,Sérum facial,Maquillaje,Efectivo,3770,0.2,18.0,M,Online,3016.0
C08567,2024-03-13,Base líquida HD,Maquillaje,Tarjeta,10766,0.15,38.0,M,Online,9151.1
C08568,2024-01-01,Máscara de pestañas,Cuidado Capilar,Transferencia,14674,0.0,21.0,F,Online,14674.0
C08569,2024-02-11,Tónico facial,Cuidado Facial,Débito,2942,0.0,56.0,M,Tienda,2942.0
C08570,2024-01-19,Base líquida HD,Fragancia,Transferencia,12532,0.0,56.0,M,Online,12532.0
C08571,2024-04-06,Shampoo sin sulfato,Cuidado Facial,Efectivo,5457,0.0,44.0,F,Tienda,5457.0
C08572,2024-02-03,Eau de Parfum,Cuidado Capilar,Tarjeta,11606,0.2,19.0,M,Tienda,9284.800000000001
C08573,2024-03-20,Esmalte en gel,Cuidado Capilar,Tarjeta,14492,0.15,18.0,M,Tienda,12318.199999999999
C08574,2024-04-17,Labial mate,Cuidado Capilar,Débito,2254,0.0,35.0,M,Tienda,2254.0
C08575,2024-04-13,Tónico facial,Maquillaje,Transferencia,1987,0.05,66.0,M,Tienda,1887.6499999999999
C08576,2024-02-24,Tónico facial,Fragancia,Transferencia,8237,0.15,58.0,M,Tienda,7001.45
C08577,2024-01-18,Shampoo sin sulfato,Cuidado Capilar,Débito,11040,0.1,66.0,F,Tienda,9936.0
C08578,2024-02-03,Tónico facial,Uñas,Tarjeta,9111,0.0,64.0,F,Online,9111.0
C08579,2024-03-29,Labial mate,Maquillaje,Efectivo,8955,0.0,23.0,M,Tienda,8955.0
C08580,2024-02-14,Labial mate,Fragancia,Efectivo,6353,0.05,21.0,M,Tienda,6035.349999999999
C08581,2024-01-06,Base líquida HD,Uñas,Débito,13093,0.0,20.0,M,Tienda,13093.0
C08582,2024-01-21,Eau de Parfum,Fragancia,Débito,14740,0.15,23.0,M,Online,12529.0
C08583,2024-03-10,Labial mate,Fragancia,Débito,14118,0.0,23.0,F,Online,14118.0
C08584,2024-04-05,Esmalte en gel,Uñas,Transferencia,12911,0.0,50.0,M,Online,12911.0
C08585,2024-04-14,Tónico facial,Cuidado Facial,Tarjeta,10509,0.0,34.0,F,Online,10509.0
C08586,2024-02-17,Base líquida HD,Fragancia,Tarjeta,2371,0.0,63.0,M,Tienda,2371.0
C08587,2024-04-16,Sérum facial,Cuidado Facial,Débito,14163,0.1,25.0,M,Tienda,12746.7
C08588,2024-02-08,Base líquida HD,Fragancia,Efectivo,1360,0.0,50.0,M,Online,1360.0
C08589,2024-01-31,Esmalte en gel,Uñas,Transferencia,9104,0.0,24.0,M,Online,9104.0
C08590,2024-04-15,Máscara de pestañas,Fragancia,Débito,9549,0.1,23.0,M,Online,8594.1
C08591,2024-01-10,Base líquida HD,Cuidado Capilar,Transferencia,12393,0.0,23.0,M,Online,12393.0
C08592,2024-01-30,Sérum facial,Cuidado Capilar,Débito,14694,0.0,23.0,F,Online,14694.0
C08593,2024-04-30,Labial mate,Fragancia,Transferencia,8784,0.0,35.0,F,Tienda,8784.0
C08594,2024-04-25,Acondicionador vegano,Uñas,Efectivo,9088,0.0,22.0,F,Online,9088.0
C08595,2024-01-18,Acondicionador vegano,Uñas,Efectivo,13082,0.05,61.0,M,Tienda,12427.9
C08596,2024-02-29,Acondicionador vegano,Maquillaje,Efectivo,8729,0.0,37.0,M,Tienda,8729.0
C08597,2024-03-28,Máscara de pestañas,Uñas,Efectivo,3783,0.1,32.0,F,Tienda,3404.7000000000003
C08598,2024-04-25,Sérum facial,Cuidado Facial,Tarjeta,1063,0.05,59.0,F,Online,1009.8499999999999
C08599,2024-03-13,Esmalte en gel,Fragancia,Tarjeta,14707,0.1,20.0,F,Online,13236.300000000001
C08600,2024-04-04,Shampoo sin sulfato,Cuidado Capilar,Transferencia,3228,0.2,49.0,M,Tienda,2582.4
C08601,2024-01-15,Acondicionador vegano,Uñas,Débito,11826,0.0,40.0,M,Online,11826.0
C08602,2024-01-04,Shampoo sin sulfato,Cuidado Capilar,Tarjeta,4849,0.1,62.0,M,Online,4364.1
C08603,2024-03-03,Máscara de pestañas,Maquillaje,Débito,7332,0.15,58.0,F,Online,6232.2
C08604,2024-02-09,Shampoo sin sulfato,Fragancia,Transferencia,4938,0.2,30.0,M,Online,3950.4
C08605,2024-01-09,Tónico facial,Uñas,Débito,2515,0.1,46.0,M,Online,2263.5
C08606,2024-04-18,Máscara de pestañas,Cuidado Capilar,Efectivo,9771,0.0,60.0,F,Online,9771.0
C08607,2024-01-09,Shampoo sin sulfato,Uñas,Efectivo,7313,0.0,34.0,F,Tienda,7313.0
C08608,2024-01-26,Base líquida HD,Maquillaje,Tarjeta,13609,0.0,59.0,F,Online,13609.0
C08609,2024-01-04,Acondicionador vegano,Cuidado Capilar,Transferencia,14483,0.2,46.0,M,Online,11586.400000000001
C08610,2024-03-21,Eau de Parfum,Cuidado Capilar,Tarjeta,11523,0.05,62.0,F,Tienda,10946.85
C08611,2024-01-16,Crema hidratante,Fragancia,Tarjeta,8786,0.05,27.0,M,Tienda,8346.699999999999
C08612,2024-01-15,Máscara de pestañas,Fragancia,Tarjeta,11605,0.1,38.0,M,Tienda,10444.5
C08613,2024-04-08,Labial mate,Cuidado Capilar,Transferencia,3158,0.0,65.0,M,Online,3158.0
C08614,2024-04-30,Crema hidratante,Fragancia,Efectivo,3125,0.0,38.0,M,Online,3125.0
C08615,2024-02-21,Esmalte en gel,Cuidado Capilar,Efectivo,12961,0.2,51.0,M,Online,10368.800000000001
C08616,2024-03-09,Máscara de pestañas,Cuidado Facial,Tarjeta,7396,0.1,26.0,F,Online,6656.400000000001
C08617,2024-04-28,Máscara de pestañas,Uñas,Débito,3283,0.05,37.0,F,Tienda,3118.85
C08618,2024-01-05,Shampoo sin sulfato,Cuidado Facial,Efectivo,7236,,62.0,F,Online,7236.0
C08619,2024-01-20,Máscara de pestañas,Cuidado Facial,Efectivo,8809,0.05,45.0,F,Tienda,8368.55
C08620,2024-03-19,Acondicionador vegano,Uñas,Transferencia,12958,0.0,20.0,M,Online,12958.0
C08621,2024-01-18,Sérum facial,Cuidado Capilar,Efectivo,4105,0.0,52.0,F,Tienda,4105.0
C08622,2024-04-20,Sérum facial,Cuidado Capilar,Efectivo,4552,0.0,35.0,M,Online,4552.0
C08623,2024-01-02,Esmalte en gel,Fragancia,Tarjeta,4475,0.05,25.0,F,Online,4251.25
C08624,2024-04-02,Tónico facial,Maquillaje,Tarjeta,2838,0.0,37.0,M,Online,2838.0
C08625,2024-01-13,Eau de Parfum,Cuidado Capilar,Transferencia,9413,0.0,57.0,M,Online,9413.0
C08626,2024-01-04,Tónico facial,Uñas,Transferencia,9053,0.1,45.0,M,Online,8147.7
C08627,2024-02-11,Acondicionador vegano,Maquillaje,Débito,1895,0.15,45.0,F,Online,1610.75
C08628,2024-04-18,Acondicionador vegano,Uñas,Efectivo,6609,0.0,37.0,M,Tienda,6609.0
C08629,2024-03-14,Base líquida HD,Uñas,Tarjeta,6913,0.0,53.0,F,Tienda,6913.0
C08630,2024-03-01,Sérum facial,Uñas,Tarjeta,4411,0.1,53.0,M,Tienda,3969.9
C08631,2024-04-04,Crema hidratante,Maquillaje,Efectivo,4008,0.15,53.0,M,Tienda,3406.7999999999997
C08632,2024-04-14,Labial mate,Cuidado Facial,Transferencia,10176,0.05,22.0,M,Online,9667.199999999999
C08633,2024-01-08,Máscara de pestañas,Uñas,Tarjeta,10824,0.1,65.0,F,Tienda,9741.6
C08634,2024-03-07,Eau de Parfum,Fragancia,Transferencia,4670,0.0,51.0,M,Online,4670.0
C08635,2024-04-21,Labial mate,Cuidado Capilar,Tarjeta,3890,0.15,29.0,F,Online,3306.5
C08636,2024-03-03,Tónico facial,Cuidado Capilar,Tarjeta,11235,0.15,26.0,F,Tienda,9549.75
C08637,2024-04-19,Labial mate,Cuidado Capilar,Débito,7285,0.1,22.0,F,Online,6556.5
C08638,2024-01-09,Base líquida HD,Maquillaje,Tarjeta,2408,0.2,47.0,M,Tienda,1926.4
C08639,2024-04-03,Eau de Parfum,Fragancia,Efectivo,4872,0.0,33.0,M,Tienda,4872.0
C08640,2024-04-26,Eau de Parfum,Fragancia,Efectivo,5677,0.0,67.0,F,Online,5677.0
C08641,2024-01-11,Base líquida HD,Fragancia,Efectivo,10527,0.0,49.0,F,Tienda,10527.0
C08642,2024-04-08,Acondicionador vegano,Fragancia,Transferencia,8446,0.0,17.0,M,Tienda,8446.0
C08643,2024-04-10,Base líquida HD,Fragancia,Tarjeta,12829,0.15,22.0,M,Online,10904.65
C08644,2024-02-11,Acondicionador vegano,Cuidado Facial,Transferencia,7489,0.1,58.0,M,Tienda,6740.1
C08645,2024-01-13,Crema hidratante,Fragancia,Débito,4458,0.1,46.0,M,Online,4012.2000000000003
C08646,2024-02-05,Esmalte en gel,Fragancia,Tarjeta,5397,0.0,33.0,M,Online,5397.0
C08647,2024-04-29,Acondicionador vegano,Maquillaje,Efectivo,6883,0.1,35.0,F,Tienda,6194.7
C08648,2024-01-13,Labial mate,Maquillaje,Débito,9088,0.0,22.0,M,Online,9088.0
C08649,2024-01-12,Acondicionador vegano,Fragancia,Débito,8406,0.0,37.0,F,Online,8406.0
C08650,2024-02-06,Esmalte en gel,Cuidado Facial,Tarjeta,4600,0.05,67.0,M,Tienda,4370.0
C08651,2024-03-14,Tónico facial,Fragancia,Efectivo,8071,0.0,52.0,M,Online,8071.0
C08652,2024-04-29,Máscara de pestañas,Fragancia,Transferencia,6468,0.2,49.0,M,Tienda,5174.400000000001
C08653,2024-03-13,Base líquida HD,Fragancia,Tarjeta,14078,0.0,61.0,F,Online,14078.0
C08654,2024-02-21,Máscara de pestañas,Uñas,Efectivo,6007,0.05,54.0,F,Tienda,5706.65
C08655,2024-03-11,Base líquida HD,Cuidado Facial,Débito,10567,0.15,57.0,F,Tienda,8981.949999999999
C08656,2024-01-02,Crema hidratante,Cuidado Capilar,Tarjeta,7297,0.05,65.0,F,Online,6932.15
C08657,2024-04-27,Sérum facial,Fragancia,Débito,10725,0.05,55.0,M,Online,10188.75
C08658,2024-02-25,Labial mate,Cuidado Capilar,Efectivo,11144,0.0,31.0,M,Tienda,11144.0
C08659,2024-02-29,Labial mate,Cuidado Facial,Transferencia,12449,0.0,29.0,M,Tienda,12449.0
C08660,2024-01-23,Tónico facial,Fragancia,Transferencia,12183,0.05,56.0,M,Tienda,11573.85
C08661,2024-04-12,Sérum facial,Cuidado Capilar,Débito,5690,0.2,47.0,M,Tienda,4552.0
C08662,2024-02-09,Sérum facial,Cuidado Capilar,Débito,6686,0.2,53.0,F,Online,5348.8
C08663,2024-03-04,Base líquida HD,Cuidado Facial,Débito,4496,0.05,54.0,M,Online,4271.2
C08664,2024-04-12,Labial mate,Fragancia,Tarjeta,13349,0.05,41.0,F,Tienda,12681.55
C08665,2024-03-25,Labial mate,Uñas,Efectivo,4472,0.15,45.0,F,Online,3801.2
C08666,2024-01-23,Sérum facial,Cuidado Facial,Débito,12109,0.1,56.0,F,Online,10898.1
C08667,2024-01-29,Base líquida HD,Uñas,Débito,8226,0.15,54.0,F,Tienda,6992.099999999999
C08668,2024-03-18,Acondicionador vegano,Fragancia,Débito,10357,0.1,24.0,F,Tienda,9321.300000000001
C08669,2024-03-30,Acondicionador vegano,Cuidado Capilar,Transferencia,5561,0.2,47.0,F,Tienda,4448.8
C08670,2024-02-20,Esmalte en gel,Cuidado Facial,Débito,14460,0.15,68.0,M,Online,12291.0
C08671,2024-03-09,Shampoo sin sulfato,Cuidado Facial,Efectivo,8614,0.15,22.0,M,Online,7321.9
C08672,2024-04-28,Eau de Parfum,Cuidado Facial,Transferencia,3358,0.0,27.0,M,Online,3358.0
C08673,2024-04-04,Crema hidratante,Maquillaje,Efectivo,12430,0.0,38.0,M,Tienda,12430.0
C08674,2024-03-29,Base líquida HD,Fragancia,Transferencia,14103,0.1,32.0,F,Online,12692.7
C08675,2024-01-31,Acondicionador vegano,Maquillaje,Transferencia,11342,0.0,67.0,M,Online,11342.0
C08676,2024-02-19,Tónico facial,Cuidado Facial,Tarjeta,11267,0.0,36.0,F,Tienda,11267.0
C08677,2024-01-20,Eau de Parfum,Cuidado Facial,Transferencia,12859,0.2,27.0,F,Tienda,10287.2
C08678,2024-04-17,Eau de Parfum,Uñas,Transferencia,13795,0.05,37.0,M,Online,13105.25
C08679,2024-02-24,Eau de Parfum,Maquillaje,Efectivo,11373,0.0,38.0,F,Online,11373.0
C08680,2024-03-21,Sérum facial,Cuidado Capilar,Efectivo,9250,0.05,20.0,M,Online,8787.5
C08681,2024-04-18,Esmalte en gel,Fragancia,Débito,8257,0.0,33.0,M,Online,8257.0
C08682,2024-01-02,Tónico facial,Cuidado Capilar,Tarjeta,7213,0.1,52.0,M,Tienda,6491.7
C08683,2024-01-25,Shampoo sin sulfato,Cuidado Capilar,Transferencia,11150,0.15,52.0,M,Online,9477.5
C08684,2024-01-13,Tónico facial,Fragancia,Tarjeta,9376,0.1,22.0,M,Tienda,8438.4
C08685,2024-04-12,Tónico facial,Cuidado Facial,Débito,8605,0.0,18.0,M,Tienda,8605.0
C08686,2024-04-01,Base líquida HD,Uñas,Tarjeta,3619,0.0,16.0,M,Tienda,3619.0
C08687,2024-04-15,Esmalte en gel,Cuidado Facial,Transferencia,14785,0.0,21.0,M,Online,14785.0
C08688,2024-04-28,Máscara de pestañas,Cuidado Facial,Efectivo,10872,0.0,22.0,F,Tienda,10872.0
C08689,2024-03-10,Esmalte en gel,Maquillaje,Tarjeta,1577,0.1,42.0,M,Online,1419.3
C08690,2024-03-07,Máscara de pestañas,Cuidado Capilar,Transferencia,13146,0.05,46.0,F,Online,12488.699999999999
C08691,2024-02-27,Shampoo sin sulfato,Cuidado Capilar,Débito,6243,0.0,23.0,F,Online,6243.0
C08692,2024-04-08,Base líquida HD,Cuidado Capilar,Transferencia,14524,0.0,29.0,M,Online,14524.0
C08693,2024-03-22,Sérum facial,Uñas,Tarjeta,13469,0.0,30.0,M,Online,13469.0
C08694,2024-03-15,Eau de Parfum,Uñas,Transferencia,9262,0.15,22.0,M,Tienda,7872.7
C08695,2024-04-27,Base líquida HD,Uñas,Transferencia,1555,0.0,22.0,M,Online,1555.0
C08696,2024-03-24,Sérum facial,Fragancia,Tarjeta,1851,0.0,48.0,M,Online,1851.0
C08697,2024-03-04,Base líquida HD,Uñas,Tarjeta,10410,0.0,56.0,F,Online,10410.0
C08698,2024-03-09,Sérum facial,Maquillaje,Débito,4640,0.05,22.0,M,Online,4408.0
C08699,2024-03-23,Base líquida HD,Maquillaje,Transferencia,14603,0.0,35.0,M,Tienda,14603.0
C08700,2024-03-26,Esmalte en gel,Cuidado Facial,Efectivo,14368,0.1,22.0,F,Online,12931.2
C08701,2024-02-28,Esmalte en gel,Cuidado Facial,Tarjeta,2912,0.1,65.0,F,Tienda,2620.8
C08702,2024-02-29,Esmalte en gel,Cuidado Facial,Transferencia,3730,0.0,29.0,F,Online,3730.0
C08703,2024-03-23,Eau de Parfum,Cuidado Facial,Efectivo,6419,0.0,69.0,F,Tienda,6419.0
C08704,2024-04-20,Crema hidratante,Maquillaje,Efectivo,3365,0.2,30.0,F,Tienda,2692.0
C08705,2024-03-02,Labial mate,Cuidado Facial,Transferencia,8538,0.1,33.0,M,Tienda,7684.2
C08706,2024-01-16,Máscara de pestañas,Maquillaje,Transferencia,14116,0.0,25.0,M,Online,14116.0
C08707,2024-03-28,Esmalte en gel,Uñas,Transferencia,1266,0.0,50.0,F,Tienda,1266.0
C08708,2024-04-14,Crema hidratante,Uñas,Efectivo,4916,0.0,42.0,F,Online,4916.0
C08709,2024-03-08,Máscara de pestañas,Fragancia,Transferencia,14687,0.1,58.0,M,Tienda,13218.300000000001
C08710,2024-01-15,Base líquida HD,Cuidado Facial,Tarjeta,8328,0.2,16.0,F,Online,6662.400000000001
C08711,2024-03-29,Shampoo sin sulfato,Uñas,Efectivo,13901,0.1,43.0,F,Tienda,12510.9
C08712,2024-04-17,Sérum facial,Uñas,Tarjeta,10592,0.0,49.0,F,Online,10592.0
C08713,2024-02-24,Crema hidratante,Cuidado Capilar,Tarjeta,13865,0.1,63.0,F,Tienda,12478.5
C08714,2024-02-04,Tónico facial,Cuidado Capilar,Transferencia,12885,0.2,18.0,M,Tienda,10308.0
C08715,2024-02-24,Acondicionador vegano,Maquillaje,Tarjeta,13919,0.0,64.0,F,Tienda,13919.0
C08716,2024-01-14,Crema hidratante,Fragancia,Transferencia,3326,0.2,18.0,F,Online,2660.8
C08717,2024-02-18,Esmalte en gel,Cuidado Capilar,Efectivo,3801,0.1,26.0,F,Tienda,3420.9
C08718,2024-03-23,Esmalte en gel,Fragancia,Tarjeta,6552,0.0,19.0,F,Tienda,6552.0
C08719,2024-04-11,Crema hidratante,Uñas,Transferencia,3034,0.0,45.0,F,Online,3034.0
C08720,2024-04-09,Sérum facial,Maquillaje,Débito,14533,0.0,54.0,M,Online,14533.0
C08721,2024-01-07,Máscara de pestañas,Fragancia,Transferencia,12022,0.1,69.0,M,Online,10819.800000000001
C08722,2024-01-30,Base líquida HD,Cuidado Capilar,Débito,8453,0.05,47.0,M,Tienda,8030.349999999999
C08723,2024-03-23,Acondicionador vegano,Uñas,Transferencia,1984,0.05,31.0,M,Tienda,1884.8
C08724,2024-02-18,Base líquida HD,Cuidado Facial,Débito,5099,0.0,32.0,M,Online,5099.0
C08725,2024-03-29,Eau de Parfum,Uñas,Tarjeta,7463,0.2,26.0,F,Tienda,5970.400000000001
C08726,2024-01-16,Sérum facial,Cuidado Capilar,Débito,14632,0.0,51.0,F,Online,14632.0
C08727,2024-04-20,Esmalte en gel,Cuidado Capilar,Tarjeta,14319,0.0,47.0,M,Tienda,14319.0
C08728,2024-04-27,Eau de Parfum,Cuidado Facial,Tarjeta,2075,0.0,50.0,M,Online,2075.0
C08729,2024-04-13,Base líquida HD,Uñas,Transferencia,2023,0.0,69.0,F,Online,2023.0
C08730,2024-02-20,Base líquida HD,Fragancia,Tarjeta,14453,0.2,42.0,M,Tienda,11562.400000000001
C08731,2024-03-12,Acondicionador vegano,Fragancia,Efectivo,4897,0.0,63.0,M,Online,4897.0
C08732,2024-03-22,Labial mate,Uñas,Débito,14066,0.0,49.0,M,Online,14066.0
C08733,2024-04-01,Base líquida HD,Fragancia,Transferencia,7970,0.05,20.0,M,Online,7571.5
C08734,2024-03-20,Máscara de pestañas,Uñas,Tarjeta,9471,0.05,40.0,F,Online,8997.449999999999
C08735,2024-04-25,Máscara de pestañas,Uñas,Débito,2111,0.0,43.0,M,Online,2111.0
C08736,2024-03-23,Crema hidratante,Cuidado Capilar,Débito,10375,0.0,33.0,M,Online,10375.0
C08737,2024-02-11,Acondicionador vegano,Maquillaje,Efectivo,6080,0.0,18.0,M,Tienda,6080.0
C08738,2024-01-17,Acondicionador vegano,Cuidado Capilar,Débito,8981,0.15,43.0,M,Tienda,7633.849999999999
C08739,2024-03-03,Esmalte en gel,Fragancia,Transferencia,3075,0.1,17.0,F,Tienda,2767.5
C08740,2024-02-14,Base líquida HD,Maquillaje,Transferencia,12791,0.2,49.0,F,Tienda,10232.800000000001
C08741,2024-03-17,Labial mate,Uñas,Tarjeta,14097,0.0,37.0,F,Tienda,14097.0
C08742,2024-01-07,Tónico facial,Fragancia,Tarjeta,4942,0.05,37.0,F,Online,4694.9
C08743,2024-01-27,Eau de Parfum,Cuidado Facial,Transferencia,1271,0.1,68.0,M,Online,1143.9
C08744,2024-01-10,Acondicionador vegano,Fragancia,Débito,10315,0.0,45.0,F,Online,10315.0
C08745,2024-02-03,Crema hidratante,Maquillaje,Débito,13171,0.1,49.0,M,Online,11853.9
C08746,2024-02-05,Crema hidratante,Maquillaje,Efectivo,10419,0.05,63.0,F,Online,9898.05
C08747,2024-01-25,Base líquida HD,Uñas,Tarjeta,1189,0.05,16.0,F,Tienda,1129.55
C08748,2024-01-06,Base líquida HD,Cuidado Facial,Débito,9737,0.1,44.0,M,Tienda,8763.300000000001
C08749,2024-01-24,Tónico facial,Uñas,Débito,11533,0.05,34.0,M,Tienda,10956.35
C08750,2024-01-18,Shampoo sin sulfato,Cuidado Facial,Tarjeta,13158,0.15,34.0,F,Online,11184.3
C08751,2024-03-27,Shampoo sin sulfato,Cuidado Facial,Transferencia,5014,0.2,56.0,F,Online,4011.2000000000003
C08752,2024-01-06,Base líquida HD,Uñas,Débito,9142,0.05,67.0,M,Online,8684.9
C08753,2024-01-29,Sérum facial,Fragancia,Efectivo,5943,0.0,56.0,M,Tienda,5943.0
C08754,2024-01-25,Máscara de pestañas,Cuidado Capilar,Débito,14655,0.1,44.0,M,Tienda,13189.5
C08755,2024-02-24,Máscara de pestañas,Cuidado Facial,Débito,5866,0.0,58.0,M,Tienda,5866.0
C08756,2024-03-21,Tónico facial,Maquillaje,Efectivo,1768,0.0,48.0,M,Tienda,1768.0
C08757,2024-02-15,Tónico facial,Uñas,Transferencia,12967,0.05,66.0,M,Tienda,12318.65
C08758,2024-01-24,Esmalte en gel,Fragancia,Efectivo,11923,0.1,32.0,M,Tienda,10730.7
C08759,2024-03-15,Labial mate,Cuidado Facial,Efectivo,6166,0.15,53.0,M,Tienda,5241.099999999999
C08760,2024-01-26,Crema hidratante,Fragancia,Tarjeta,10202,0.2,16.0,F,Online,8161.6
C08761,2024-04-24,Máscara de pestañas,Uñas,Débito,8589,0.15,65.0,M,Tienda,7300.65
C08762,2024-04-07,Sérum facial,Maquillaje,Transferencia,5798,0.2,56.0,M,Tienda,4638.400000000001
C08763,2024-01-28,Base líquida HD,Cuidado Facial,Débito,1464,0.05,48.0,F,Tienda,1390.8
C08764,2024-01-03,Acondicionador vegano,Cuidado Facial,Transferencia,3600,0.0,51.0,M,Online,3600.0
C08765,2024-03-15,Sérum facial,Fragancia,Efectivo,1916,0.05,37.0,M,Online,1820.1999999999998
C08766,2024-02-07,Esmalte en gel,Uñas,Tarjeta,10644,0.1,33.0,M,Online,9579.6
C08767,2024-03-01,Sérum facial,Cuidado Capilar,Efectivo,7126,0.05,32.0,F,Tienda,6769.7
C08768,2024-03-18,Acondicionador vegano,Cuidado Facial,Débito,8151,0.1,47.0,M,Tienda,7335.900000000001
C08769,2024-02-20,Eau de Parfum,Maquillaje,Tarjeta,12660,0.15,35.0,F,Online,10761.0
C08770,2024-03-30,Shampoo sin sulfato,Cuidado Facial,Tarjeta,13481,0.0,66.0,M,Tienda,13481.0
C08771,2024-02-17,Eau de Parfum,Cuidado Facial,Débito,1065,0.0,38.0,F,Tienda,1065.0
C08772,2024-01-21,Crema hidratante,Cuidado Capilar,Transferencia,11794,0.05,43.0,F,Online,11204.3
C08773,2024-02-23,Crema hidratante,Cuidado Capilar,Tarjeta,10917,0.2,61.0,M,Tienda,8733.6
C08774,2024-02-25,Máscara de pestañas,Uñas,Transferencia,13888,0.0,41.0,F,Online,13888.0
C08775,2024-04-12,Acondicionador vegano,Cuidado Facial,Transferencia,10691,0.2,22.0,F,Tienda,8552.800000000001
C08776,2024-04-03,Crema hidratante,Cuidado Facial,Transferencia,14999,0.2,56.0,F,Tienda,11999.2
C08777,2024-02-28,Tónico facial,Fragancia,Tarjeta,2904,0.0,35.0,F,Tienda,2904.0
C08778,2024-03-12,Máscara de pestañas,Fragancia,Efectivo,8193,0.15,56.0,F,Tienda,6964.05
